Total Word Count - Unique Word Count : (184384, 49)
obsessed : (2, 'vbn')
ugliness : (2, 'nn')
nudes : (2, 'nns')
theoretical : (2, 'jj')
rehash : (2, 'vb')
obscure : (2, 'jj')
kolkhoz : (2, 'fw-nn')
kolkhozes : (2, 'fw-nns')
plots : (2, 'vbz')
uncertainty : (2, 'nn')
prides : (2, 'vbz')
harping : (2, 'nn')
doctrinal : (2, 'jj')
liquidated : (2, 'vbd')
rejects : (2, 'vbz')
china's : (2, 'np$')
soviet-chinese : (2, 'jj')
chou : (2, 'np')
shifted : (2, 'vbn')
albania : (2, 'np')
albanian : (2, 'jj')
albanians : (2, 'nps')
symptoms : (2, 'nns')
blowing : (2, 'vbg')
preventive : (2, 'jj')
quo : (2, 'fw-wdt')
koreans : (2, 'nps')
contretemps : (2, 'nn')
recoilless : (2, 'jj')
dummy : (2, 'jj')
shells : (2, 'nns')
smoke : (2, 'nn')
cadenza : (2, 'nn')
orchestra's : (2, 'nn$')
marvelous : (2, 'jj')
tunes : (2, 'nns')
bayreuth : (2, 'np-tl')
tannhaeuser : (2, 'np-tl')
operas : (2, 'nns')
hans : (2, 'np')
lammermoor : (2, 'np')
franco : (2, 'np')
bates : (2, 'np')
farce : (2, 'nn')
shenanigans : (2, 'nns')
jerebohm : (2, 'np')
wily : (2, 'jj')
stirs : (2, 'vbz')
rustic : (2, 'jj')
simplicities : (2, 'nns')
castle : (2, 'nn-tl')
pheasants : (2, 'nns')
impress : (2, 'vb')
immense : (2, 'jj')
vegetable : (2, 'nn')
patch : (2, 'nn')
callers : (2, 'nns')
brigadier : (2, 'nn')
deck : (2, 'vb')
sustenance : (2, 'nn')
fifty-fifth : (2, 'od-tl')
knight-errant : (2, 'nn')
squire : (2, 'nn')
satire : (2, 'nn')
nikolai : (2, 'np')
gracious : (2, 'jj')
brightly : (2, 'ql')
complexities : (2, 'nns')
excellently : (2, 'rb')
artistry : (2, 'nn')
comically : (2, 'rb')
unfortunate : (2, 'jj')
documentary : (2, 'nn')
pont : (2, 'np')
pleasing : (2, 'jj')
timex : (2, 'np')
dixieland : (2, 'np-tl')
pee : (2, 'np')
wee : (2, 'np')
buff : (2, 'jj')
samples : (2, 'nns')
1920's : (2, 'nns')
memorabilia : (2, 'nns')
blotted : (2, 'vbd')
showcase : (2, 'nn')
cheers : (2, 'nns')
discriminating : (2, 'vbg')
musicianship : (2, 'nn')
sextet : (2, 'nn')
brilliantly : (2, 'rb')
disciplined : (2, 'vbn')
tucker : (2, 'np')
covent : (2, 'np-tl')
bellini : (2, 'np')
bands : (2, 'nns')
london's : (2, 'np$')
mix : (2, 'vb')
twenties : (2, 'nns-tl')
memories : (2, 'nns')
storyline : (2, 'nn')
naomi : (2, 'np')
boaz : (2, 'np')
twists : (2, 'nns')
conservatory : (2, 'nn-tl')
directness : (2, 'nn')
bella : (2, 'np')
idiom : (2, 'nn')
lyric : (2, 'nn')
pianist's : (2, 'nn$')
commands : (2, 'nns')
rachmaninoff : (2, 'np')
variations : (2, 'nns-tl')
nicely : (2, 'rb')
deepest : (2, 'jjt')
viscount : (2, 'np')
weighted : (2, 'vbd')
tireless : (2, 'jj')
narrative : (2, 'nn')
accordingly : (2, 'rb')
transport : (2, 'nn')
careless : (2, 'jj-tl')
bragg : (2, 'np')
britten : (2, 'np')
limitations : (2, 'nns')
accompaniments : (2, 'nns')
ingratiating : (2, 'jj')
continuity : (2, 'nn')
exuberant : (2, 'jj')
mazurka : (2, 'nn')
theatre-by-the-sea : (2, 'np')
settings : (2, 'nns')
specialty : (2, 'nn')
hedison : (2, 'np')
osborne : (2, 'np')
creighton : (2, 'np')
cliches : (2, 'nns')
souls : (2, 'nns')
enters : (2, 'vbz')
impassioned : (2, 'jj')
intensely : (2, 'rb')
bolger : (2, 'np')
evocations : (2, 'nns')
sparkling : (2, 'vbg')
cheerful : (2, 'jj')
positively : (2, 'rb')
abbott : (2, 'np')
chorines : (2, 'nns')
resemblance : (2, 'nn')
charlotte : (2, 'np')
verve : (2, 'nn')
splendidly : (2, 'ql')
era's : (2, 'nn$')
virtual : (2, 'jj')
commonly : (2, 'rb')
gallantry : (2, 'nn')
hardwick : (2, 'np')
genius : (2, 'nn')
penned : (2, 'vbd')
adorable : (2, 'jj')
royce : (2, 'np')
santayana : (2, 'np')
belaboring : (2, 'nn')
seriousness : (2, 'nn')
comprises : (2, 'vbz')
vistas : (2, 'nns')
countrymen : (2, 'nns')
thurber's : (2, 'np$')
take-off : (2, 'nn')
utterance : (2, 'nn')
quotation : (2, 'nn')
leaped : (2, 'vbd')
concluding : (2, 'vbg')
nazis : (2, 'nps')
lightning : (2, 'nn')
wrath : (2, 'nn')
foibles : (2, 'nns')
catfish : (2, 'nn-tl')
wharf : (2, 'nn')
aggrieved : (2, 'vbn')
territorial : (2, 'jj-tl')
burman : (2, 'np')
fables : (2, 'nns')
kennan's : (2, 'np$')
lectures : (2, 'nns')
reliable : (2, 'jj')
topical : (2, 'jj')
yalta : (2, 'np')
morgenthau : (2, 'np-tl')
unconditional : (2, 'jj')
happening : (2, 'vbg')
justly : (2, 'rb')
author's : (2, 'nn$')
criminality : (2, 'nn')
endowed : (2, 'vbn')
vitally : (2, 'rb')
innesfree : (2, 'np')
danaher : (2, 'np')
matchmaker : (2, 'nn')
flynn : (2, 'np')
foy : (2, 'np')
talented : (2, 'jj')
mettle : (2, 'nn')
permanently : (2, 'rb')
pagnol's : (2, 'np$')
paray : (2, 'np')
stint : (2, 'nn')
collaboration : (2, 'nn')
poem : (2, 'nn')
fortunate : (2, 'jj')
melodic : (2, 'jj')
hysterical : (2, 'jj')
accuracy : (2, 'nn')
resnik : (2, 'np')
siepi : (2, 'np')
alvise : (2, 'np')
melodious : (2, 'jj')
deller : (2, 'np')
chansons : (2, 'nns')
impulses : (2, 'nns')
elizabethan : (2, 'jj')
revivals : (2, 'nns')
picturesque : (2, 'jj')
jannequin : (2, 'np')
superficial : (2, 'jj')
characteristics : (2, 'nns')
musique : (2, 'fw-nn-tl')
18e : (2, 'fw-od-tl')
shakes : (2, 'vbz')
corelli : (2, 'np')
instrumentalists : (2, 'nns')
inexplicable : (2, 'jj')
anton : (2, 'np')
mendelssohn : (2, 'np')
chabrier's : (2, 'np$')
operetta : (2, 'nn')
fragile : (2, 'jj')
gontran : (2, 'np')
chabrier : (2, 'np')
arlene : (2, 'np')
thinner : (2, 'jjr')
compositions : (2, 'nns')
rainbow : (2, 'nn-tl')
symbolic : (2, 'jj')
blakey : (2, 'np')
vaughan : (2, 'np')
vocalists : (2, 'nns')
wasted : (2, 'vbd')
evolution : (2, 'nn-tl')
hannah : (2, 'np')
hendricks : (2, 'np')
gilels : (2, 'np')
53 : (2, 'cd-tl')
chantey : (2, 'nn')
french-canadian : (2, 'jj')
premiere : (2, 'nn')
arresting : (2, 'jj')
mores : (2, 'nns')
tamiris' : (2, 'np$')
cycle : (2, 'nn')
toobin : (2, 'np')
tchaikovsky : (2, 'np')
wallenstein : (2, 'np')
igor : (2, 'np')
casually : (2, 'rb')
gems : (2, 'nns')
raucous : (2, 'jj')
quintet : (2, 'nn-tl')
loc : (2, 'nn')
1066 : (2, 'cd')
lso : (2, 'nn')
1065 : (2, 'cd')
resourceful : (2, 'jj')
1643 : (2, 'cd')
persuasively : (2, 'rb')
isle : (2, 'nn-tl')
fjords : (2, 'nns')
maxwell's : (2, 'np$')
idyll : (2, 'nn')
discovery : (2, 'nn')
mijbil's : (2, 'np$')
reminds : (2, 'vbz')
comedie's : (2, 'np$')
phedre : (2, 'np-tl')
play's : (2, 'nn$')
historians : (2, 'nns')
deluded : (2, 'vbn')
observes : (2, 'vbz')
reflect : (2, 'vb')
impersonation : (2, 'nn')
laughs : (2, 'nns')
tricks : (2, 'nns')
hirsch : (2, 'np')
healthy : (2, 'jj')
agility : (2, 'nn')
reinhardt : (2, 'np')
djangology : (2, 'np')
toot : (2, 'uh-tl')
mischa : (2, 'np')
riegger : (2, 'np')
romanza : (2, 'fw-nn-tl')
heroine : (2, 'nn')
alexandre : (2, 'np')
livshitz : (2, 'np')
taras : (2, 'np-tl')
bulba : (2, 'np-tl')
sokolov : (2, 'np')
petipa-minkus : (2, 'np')
departed : (2, 'vbd')
shadows : (2, 'nns')
olga : (2, 'np')
moiseyeva : (2, 'np')
accomplishments : (2, 'nns')
sergei : (2, 'np')
novelist : (2, 'nn')
zealous : (2, 'jj')
stretches : (2, 'nns')
platforms : (2, 'nns')
verreau : (2, 'np')
carmen : (2, 'np')
intelligently : (2, 'rb')
nonwhite : (2, 'jj')
600 : (2, 'cd')
30-odd : (2, 'cd')
boasts : (2, 'vbz')
station's : (2, 'nn$')
quotes : (2, 'vbz')
prints : (2, 'nns')
illustrations : (2, 'nns')
palette : (2, 'nn')
canvases : (2, 'nns')
compelling : (2, 'jj')
sojourn : (2, 'nn')
wangenheim : (2, 'np')
stadtisches : (2, 'fw-jj-tl')
fantasy : (2, 'nn-tl')
tray : (2, 'nn')
tortoise : (2, 'nn')
cosmologists : (2, 'nns')
astronomy : (2, 'nn')
cosmology : (2, 'nn-tl')
moderator : (2, 'nn')
whitrow : (2, 'np')
receding : (2, 'vbg')
expands : (2, 'vbz')
reverse : (2, 'vb')
protons : (2, 'nns')
electrons : (2, 'nns')
electron : (2, 'nn')
proton : (2, 'nn')
gravitation : (2, 'nn')
wesker's : (2, 'np$')
earthy : (2, 'jj')
wesker : (2, 'np')
rink : (2, 'nn-tl')
papp : (2, 'np')
shakespeare's : (2, 'np$')
enclosure : (2, 'nn')
elisabeth : (2, 'np')
lieder : (2, 'nns')
precision : (2, 'nn')
situated : (2, 'vbn')
ailey : (2, 'np')
lavallade : (2, 'np')
ailey's : (2, 'np$')
gentle : (2, 'jj')
thick : (2, 'jj')
smells : (2, 'nns')
mansions : (2, 'nns')
andrea : (2, 'np')
palladio : (2, 'np')
vicenza : (2, 'np')
reavey's : (2, 'np$')
blomdahl : (2, 'np')
moiseyev : (2, 'np')
hilarious : (2, 'jj')
keyed : (2, 'vbn')
rockies : (2, 'nps')
aspen : (2, 'nn')
maples : (2, 'nns')
mid-october : (2, 'np')
wisconsin : (2, 'np')
aspencades : (2, 'nps')
rye : (2, 'nn-tl')
steamboat : (2, 'nn')
mccullers : (2, 'np')
festivals : (2, 'nns')
delon : (2, 'np')
norma : (2, 'np')
cooler : (2, 'jjr')
brazos : (2, 'np')
lakes : (2, 'nns')
swipe : (1, 'nn')
proportionate : (1, 'jj')
disable : (1, 'vb')
disproportionate : (1, 'jj')
ordinary's : (1, 'nn$')
appraisers : (1, 'nns')
administrators : (1, 'nns')
awarding : (1, 'nn')
incorporated : (1, 'vbn')
juries : (1, 'nns')
court's : (1, 'nn$')
unmeritorious : (1, 'jj')
multi-million-dollar : (1, 'jj')
periodic : (1, 'jj')
surveillance : (1, 'nn')
concessionaires : (1, 'nns')
intern : (1, 'nn')
extern : (1, 'nn')
commissioner's : (1, 'nn$-tl')
bellwood : (1, 'np')
alpharetta : (1, 'np')
cheshire : (1, 'np')
amicable : (1, 'jj')
wife's : (1, 'nn$')
opelika : (1, 'np')
637 : (1, 'cd')
interlude : (1, 'nn')
expires : (1, 'vbz')
dorsey : (1, 'np')
hurdle : (1, 'nn')
requesting : (1, 'vbg')
caldwell's : (1, 'np$')
rob : (1, 'np')
ledford : (1, 'np')
gainesville : (1, 'np')
$30 : (1, 'nns')
validity : (1, 'nn')
schley : (1, 'np')
body's : (1, 'nn$')
quickie : (1, 'nn')
repealed : (1, 'vbn')
87-31 : (1, 'cd')
29-5 : (1, 'cd')
mac : (1, 'np')
1,119 : (1, 'cd')
402 : (1, 'cd')
calmest : (1, 'jjt')
callan : (1, 'np')
tabb : (1, 'np')
daniel's : (1, 'np$')
adamant : (1, 'jj')
protests : (1, 'nns')
watered : (1, 'vbn')
legislatures : (1, 'nns-tl')
taunted : (1, 'vbd')
erase : (1, 'vb')
63 : (1, 'cd')
enforcing : (1, 'vbg')
locate : (1, 'vb')
dewey : (1, 'np')
contractual : (1, 'jj')
depositors : (1, 'nns')
undermine : (1, 'vb')
gaynor : (1, 'np')
brady : (1, 'np')
harlingen : (1, 'np')
unconstitutional : (1, 'jj')
impair : (1, 'vb')
county-wide : (1, 'jj')
bexar : (1, 'np')
tarrant : (1, 'np')
$451,500 : (1, 'nns')
$157,460 : (1, 'nns')
$88,000 : (1, 'nns')
182 : (1, 'cd')
scholastics : (1, 'nns')
parimutuels : (1, 'nns')
berry's : (1, 'np$')
con : (1, 'jj')
ex-gambler : (1, 'nn')
advocacy : (1, 'nn')
ponies : (1, 'nns')
sledding : (1, 'nn')
meager : (1, 'jj')
validated : (1, 'vbd')
navigation : (1, 'nn-tl')
amended : (1, 'vbd')
dissent : (1, 'nn')
schwartz : (1, 'np')
meantime : (1, 'nn')
crump : (1, 'np')
saba : (1, 'np')
17,000 : (1, 'cd')
notarized : (1, 'vbn')
correctness : (1, 'nn')
aikin : (1, 'np')
$12 : (1, 'nns')
storage : (1, 'nn')
formby : (1, 'np')
plainview : (1, 'np')
vacancies : (1, 'nns')
formby's : (1, 'np$')
lieutenant : (1, 'nn')
referendum : (1, 'nn')
wesley : (1, 'np')
seminole : (1, 'np')
texan : (1, 'np-tl')
hollowell : (1, 'np')
hamlet : (1, 'nn')
114 : (1, 'cd')
$5,000,000 : (1, 'nns')
construed : (1, 'vbd')
sway : (1, 'vb')
cotten's : (1, 'np$')
small-town : (1, 'nn')
buchanan : (1, 'np')
dumas : (1, 'np')
eligio : (1, 'np')
kika : (1, 'np')
garza : (1, 'np')
newton : (1, 'np')
sulphur : (1, 'nn-tl')
peanut : (1, 'nn')
teaches : (1, 'vbz')
junior-senior : (1, 'jj')
math : (1, 'nn')
fifty-three : (1, 'cd')
co-signers : (1, 'nns')
regents : (1, 'nns')
mclemore : (1, 'np')
letterman : (1, 'nn')
raymondville : (1, 'np')
instructor : (1, 'nn')
strickland : (1, 'np')
culminating : (1, 'vbg')
desertion : (1, 'nn')
100,000 : (1, 'cd')
4.4 : (1, 'cd')
virgil : (1, 'np')
pirie : (1, 'np')
breakups : (1, 'nns')
illegitimacy : (1, 'nn')
startled : (1, 'vbd')
clements : (1, 'np')
all-woman : (1, 'jj')
free-for-all : (1, 'jj')
portions : (1, 'nns')
aids : (1, 'nns')
midmorning : (1, 'nn')
composition : (1, 'nn')
wording : (1, 'vbg')
precipitated : (1, 'vbn')
fundamentally : (1, 'ql')
karns' : (1, 'np$')
pertained : (1, 'vbd')
677 : (1, 'cd')
subpoenas : (1, 'nns-hl')
subpenas : (1, 'nns')
repeatedly : (1, 'rb')
coercion : (1, 'nn')
wrongful : (1, 'jj')
misuse : (1, 'nn')
complementary : (1, 'jj')
miscount : (1, 'nn')
33d : (1, 'od')
42d : (1, 'od')
31st : (1, 'od')
21st : (1, 'od')
28th : (1, 'od')
discharging : (1, 'vbg')
subpenaed : (1, 'vbn')
dismiss : (1, 'vb')
14.2 : (1, 'cd')
boosting : (1, 'vbg')
$4,800 : (1, 'nns')
6.5 : (1, 'cd')
3.25 : (1, 'cd')
boosts : (1, 'nns')
7.5 : (1, 'cd')
outlays : (1, 'nns-hl')
entail : (1, 'vb')
750 : (1, 'cd')
stays : (1, 'nns')
paid-for : (1, 'jj')
hospital-care : (1, 'nn')
outpatient : (1, 'nn')
clinic : (1, 'nn')
diagnostic : (1, 'nn')
240 : (1, 'cd')
drain : (1, 'nn')
malingering : (1, 'nn')
overcrowding : (1, 'nn')
socialized : (1, 'vbn')
prepayment : (1, 'nn')
enlarge : (1, 'vb')
dentistry : (1, 'nn')
5.1 : (1, 'cd')
constructing : (1, 'vbg')
enlarging : (1, 'vbg')
appropriation : (1, 'nn')
stimulatory : (1, 'jj')
540 : (1, 'cd')
combine : (1, 'vb')
aged-care : (1, 'nn')
enacted : (1, 'vbn')
prediction : (1, 'nn')
hastily : (1, 'rb')
ayes : (1, 'nns')
noes : (1, 'nns')
freer : (1, 'jjr')
franker : (1, 'jjr')
candor : (1, 'nn')
another's : (1, 'dt$')
colonialist : (1, 'nn')
exacerbated : (1, 'vbn')
tragedies : (1, 'nns')
intellectually : (1, 'rb')
disapprove : (1, 'vb')
conspicuous : (1, 'jj')
rumored : (1, 'vbn')
harsh : (1, 'jj')
members' : (1, 'nns$')
hoc : (1, 'fw-dt')
locomotive : (1, 'nn')
norway : (1, 'np')
manifestations : (1, 'nns')
northernmost : (1, 'jjs')
inconclusive : (1, 'jj')
setbacks : (1, 'nns')
vagueness : (1, 'nn')
semipublic : (1, 'jj')
accredited : (1, 'vbn')
enunciate : (1, 'vb')
reiterated : (1, 'vbn')
cornerstone : (1, 'nn')
nato's : (1, 'nn')
solemnly : (1, 'rb')
affirmation : (1, 'nn')
surveyed : (1, 'vbn-hl')
rekindling : (1, 'nn')
impetus : (1, 'nn')
alliance's : (1, 'nn$')
haltingly : (1, 'rb')
erupts : (1, 'vbz')
modifications : (1, 'nns')
excuses : (1, 'vbz')
confrontations : (1, 'nns')
conciliatory : (1, 'jj')
gallup : (1, 'np')
understates : (1, 'vbz')
amateurish : (1, 'jj')
blunders : (1, 'nns')
thruston : (1, 'np')
r : (1, 'np')
susceptible : (1, 'jj')
brandeis : (1, 'np')
educators : (1, 'nns')
pleads : (1, 'vbz')
recommends : (1, 'vbz')
detach : (1, 'vb')
nationalism : (1, 'nn')
shipped : (1, 'vbd')
respected : (1, 'vbd')
formative : (1, 'jj')
strenuous : (1, 'jj')
pin : (1, 'nn')
pricking : (1, 'vbg')
contingency : (1, 'nn')
coping : (1, 'vbg')
complication : (1, 'nn')
revolt : (1, 'nn')
hilt : (1, 'nn')
trusting : (1, 'jj')
relinquish : (1, 'vb')
fulbright : (1, 'np')
combating : (1, 'vbg')
disturbing : (1, 'jj')
multiply : (1, 'vb-hl')
hackett : (1, 'np')
offenders : (1, 'nns')
larceny : (1, 'nn')
setup : (1, 'nn')
appointing : (1, 'vbg')
earliest : (1, 'jjt')
$3,500 : (1, 'nns')
centralized : (1, 'vbn')
procurement : (1, 'nn')
radios : (1, 'nns')
sirens : (1, 'nns')
rumford : (1, 'np')
drive-in : (1, 'nn')
assemble : (1, 'vb')
responding : (1, 'vbg')
appoint : (1, 'vb')
nugent's : (1, 'np$')
special-interest : (1, 'nn')
confronts : (1, 'vbz')
regulating : (1, 'vbg')
shirking : (1, 'vbg')
dating : (1, 'vbg')
merchandise : (1, 'nn')
sabbath : (1, 'np')
livelihood : (1, 'nn')
contended : (1, 'vbn')
regrouping : (1, 'nn')
voter : (1, 'nn')
lever : (1, 'nn')
confessing : (1, 'vbg')
toolmaker : (1, 'nn')
grooming : (1, 'vbg')
pooling : (1, 'vbg')
screw : (1, 'nn-tl')
favors : (1, 'vbz')
fortin : (1, 'np')
sr. : (1, 'np')
governs : (1, 'vbz')
scheduling : (1, 'nn')
justices : (1, 'nns')
favoring : (1, 'vbg')
spearhead : (1, 'vb')
non-partisan : (1, 'jj')
insurgent : (1, 'jj')
pretenses : (1, 'nns')
signers : (1, 'nns')
affixed : (1, 'vbn')
plead : (1, 'vb')
fines : (1, 'nns')
sanantonio : (1, 'np')
abatuno : (1, 'np')
hesitated : (1, 'vbn')
prosecute : (1, 'vb')
r-bergen : (1, 'nn')
r-warren : (1, 'nn')
scotch : (1, 'jj-tl')
lifeblood : (1, 'nn')
congealed : (1, 'vbd')
decency : (1, 'nn')
adminstration : (1, 'nn')
closeness : (1, 'nn')
fall's : (1, 'nn$')
inject : (1, 'vb')
re-arguing : (1, 'vbg')
decries : (1, 'vbz-hl')
joblessness : (1, 'nn-hl')
republican-controlled : (1, 'jj')
mack : (1, 'np-tl')
barbs : (1, 'nns')
peace-loving : (1, 'jj')
vicious : (1, 'jj')
condemning : (1, 'vbg')
rebound : (1, 'vb')
discredit : (1, 'nn')
r-cape : (1, 'nn')
addressing : (1, 'vbg')
prop : (1, 'vb')
proven : (1, 'vbn')
witnessed : (1, 'vbn')
case's : (1, 'np$')
copeland : (1, 'np')
330 : (1, 'cd')
woodland : (1, 'nn-tl')
weldon : (1, 'np')
ballots : (1, 'nns')
repay : (1, 'vb')
1964 : (1, 'cd')
mandatory : (1, 'jj')
impinging : (1, 'vbg')
distasteful : (1, 'jj')
transcended : (1, 'vbd')
freeholder : (1, 'nn-tl')
duffy : (1, 'np')
salvatore : (1, 'np')
graduation : (1, 'nn')
forestry : (1, 'nn')
lumber : (1, 'nn')
fire-fighting : (1, 'jj')
plows : (1, 'nns')
modernized : (1, 'vbd')
briefing : (1, 'vbg')
co-operative : (1, 'jj')
boonton : (1, 'np-hl')
pledge : (1, 'nn')
puddingstone : (1, 'np')
expedient : (1, 'jj')
tripping : (1, 'vbg')
republicans' : (1, 'nps$')
piracy : (1, 'nn')
bloodstream : (1, 'nn')
infiltrating : (1, 'vbg')
1940s : (1, 'nns')
breathes : (1, 'vbz')
springboard : (1, 'nn')
meyner's : (1, 'np$')
tracts : (1, 'nns')
onrush : (1, 'nn')
$45 : (1, 'nns')
$15 : (1, 'nns')
alloted : (1, 'vbn')
conquer : (1, 'vb')
conserve : (1, 'vb')
125,000 : (1, 'cd')
misconstrued : (1, 'vbn')
expire : (1, 'vb')
wooden : (1, 'jj')
ivory : (1, 'nn')
tusks : (1, 'nns')
retirements : (1, 'nns')
geraldine : (1, 'np')
welled : (1, 'vbd')
abraham : (1, 'np')
last-minute : (1, 'nn')
sharkey : (1, 'np')
visits : (1, 'vbz-hl')
assent : (1, 'nn')
abe : (1, 'np')
stark : (1, 'np')
feis : (1, 'np-tl')
revulsion : (1, 'nn')
alienated : (1, 'vbn')
plunder : (1, 'vb')
locale : (1, 'nn')
o'connor's : (1, 'np$')
hurrah : (1, 'uh-tl')
publicized : (1, 'vbn')
graft : (1, 'nn')
investigations : (1, 'nns')
chicanery : (1, 'nn')
$8,555 : (1, 'nns')
southern-republican : (1, 'np')
jockeying : (1, 'vbg')
aid-to-education : (1, 'nn')
panel's : (1, 'nn$')
siding : (1, 'vbg')
$6,100,000,000 : (1, 'nns')
forty-year : (1, 'jj')
down-payments : (1, 'nns')
moderate-income : (1, 'nn')
stalled : (1, 'vbn')
balking : (1, 'vbg')
amending : (1, 'vbg')
long-term : (1, 'nn')
private-school : (1, 'nn')
public-school : (1, 'nn')
clears : (1, 'vbz')
$40,000,000 : (1, 'nns')
$26,000,000 : (1, 'nns')
contract-negotiation : (1, 'nn')
boyce : (1, 'np')
protested : (1, 'vbd')
shrugged : (1, 'vbd')
church-state : (1, 'nn')
separation : (1, 'nn')
forswears : (1, 'vbz')
proselytizing : (1, 'vbg')
jesting : (1, 'vbg')
expansive : (1, 'jj')
banker : (1, 'nn')
$1,000,000,000 : (1, 'nns')
6,000 : (1, 'cd')
amid : (1, 'in')
intensified : (1, 'vbn')
400,000,000 : (1, 'cd')
budgetary : (1, 'jj-tl')
ninety-nine : (1, 'cd')
10,000,000 : (1, 'cd')
30,000,000 : (1, 'cd')
cut-off : (1, 'nn')
war-ridden : (1, 'jj')
boun : (1, 'np')
oum : (1, 'np')
souphanouvong : (1, 'np')
half-brothers : (1, 'nns')
delegations : (1, 'nns')
plenary : (1, 'jj')
fourteen-nation : (1, 'jj')
princes : (1, 'nns-tl')
diplomats : (1, 'nns')
averell : (1, 'np')
harriman : (1, 'np')
couve : (1, 'np')
murville : (1, 'np')
canada's : (1, 'np$')
consultations : (1, 'nns')
moune : (1, 'np')
phouma's : (1, 'np$')
princes' : (1, 'nns$-tl')
cordial : (1, 'jj')
laotians : (1, 'nps')
six-point : (1, 'jj')
times-picayune : (1, 'np-tl')
tims : (1, 'np')
fortier : (1, 'np')
soule : (1, 'np')
belleville : (1, 'np')
audrey : (1, 'np')
knecht : (1, 'np')
karol : (1, 'np')
reside : (1, 'vb')
4911 : (1, 'cd')
bleacher-type : (1, 'jj')
halfway : (1, 'ql')
thoroughfare : (1, 'nn')
oath-taking : (1, 'jj')
shrines : (1, 'nns')
monuments : (1, 'nns')
1600 : (1, 'cd')
seven-stories : (1, 'jj')
169 : (1, 'cd')
5000 : (1, 'cd')
suffragettes : (1, 'nns')
1865 : (1, 'cd')
edgar : (1, 'np')
presides : (1, 'vbz')
powered : (1, 'vbn')
occupying : (1, 'vbg')
16,000 : (1, 'cd')
academies : (1, 'nns')
guam : (1, 'np')
samoa : (1, 'np-tl')
territories : (1, 'nns')
canal : (1, 'nn-tl')
gazing : (1, 'vbg')
unpredictability : (1, 'nn')
consequently : (1, 'rb')
rough : (1, 'jj')
builtin : (1, 'jj')
headache : (1, 'nn')
job-seekers : (1, 'nns')
eight-year : (1, 'jj')
quest : (1, 'nn')
re-enactment : (1, 'nn')
$22.50 : (1, 'nns')
agitating : (1, 'vbg')
withstand : (1, 'vb')
focused : (1, 'vbn')
redistricting : (1, 'vbg')
longstanding : (1, 'jj')
crossroads : (1, 'nns')
loyalists : (1, 'nns')
independents : (1, 'nns')
wreck : (1, 'nn')
titular : (1, 'jj')
reestablish : (1, 'vb')
loyalist : (1, 'nn')
bypass : (1, 'vb')
functionary : (1, 'nn')
sens. : (1, 'nns-tl')
eastland : (1, 'np')
stennis : (1, 'np')
stripped : (1, 'vbn')
flows : (1, 'vbz')
rouge : (1, 'np-hl')
jimmie : (1, 'np')
troublesome : (1, 'jj')
vexing : (1, 'vbg')
hike : (1, 'vb')
tardiness : (1, 'nn')
contributing : (1, 'vbg')
inconsistencies : (1, 'nns')
muster : (1, 'vb')
reconvenes : (1, 'vbz')
normalcy : (1, 'nn')
so-far : (1, 'rb')
politicos : (1, 'nns')
ineffectual : (1, 'jj')
consonance : (1, 'nn')
forbids : (1, 'vbz')
inflate : (1, 'vb')
stab : (1, 'nn')
raiser : (1, 'nn')
arouse : (1, 'vb')
trims : (1, 'nns')
receptive : (1, 'jj')
allegations : (1, 'nns')
imprudently : (1, 'rb')
house-cleaning : (1, 'nn')
frankford : (1, 'np-tl')
contracting : (1, 'vbg')
$344,000 : (1, 'nns')
$200,000 : (1, 'nns')
unnoticed : (1, 'jj-hl')
erection : (1, 'nn-tl')
impossibly : (1, 'ql')
controller's : (1, 'nn$-tl')
rigging : (1, 'vbg')
$172,400 : (1, 'nns')
signature : (1, 'nn')
vouchers : (1, 'nns')
certifying : (1, 'vbg')
consolidated : (1, 'vbn-tl')
3646 : (1, 'cd')
crumlish : (1, 'np')
intervenes : (1, 'vbz-hl')
pleas : (1, 'nns-tl')
bonding : (1, 'vbg')
travelers : (1, 'nns-tl')
indemnity : (1, 'nn-tl')
casualty : (1, 'nn-tl')
intervened : (1, 'vbd')
102 : (1, 'cd')
repairs : (1, 'nns')
belanger : (1, 'np')
$2400 : (1, 'nns')
$3100 : (1, 'nns')
$37,500 : (1, 'nns')
$172,000 : (1, 'nns')
1000 : (1, 'cd')
$5000 : (1, 'nns')
testifies : (1, 'vbz-hl')
$740,000 : (1, 'nns')
$2,330,000 : (1, 'nns')
multi-family : (1, 'jj')
accomodations : (1, 'nns')
$457,000 : (1, 'nns')
kaplan : (1, 'np')
councilwoman : (1, 'nn-tl')
pedigreed : (1, 'jj')
females : (1, 'nns')
leary : (1, 'np')
$115,000 : (1, 'nns')
regulate : (1, 'vb')
$43,000 : (1, 'nns')
$67,000 : (1, 'nns')
s.p.c.a. : (1, 'np-tl')
catchers : (1, 'nns')
indorsed : (1, 'vbd')
compensated : (1, 'vbn')
inspections : (1, 'nns-tl')
barnet : (1, 'np')
lieberman : (1, 'np')
gillis : (1, 'np')
norristown : (1, 'np')
horace : (1, 'np')
barnard's : (1, 'np$')
dannehower : (1, 'np')
hess : (1, 'np')
stansbery : (1, 'np')
reprimanded : (1, 'vbn')
redevelopers : (1, 'nns')
$300,000,000 : (1, 'nns')
1311 : (1, 'cd')
$12,192,865 : (1, 'nns')
